fecha,ICA,municipio,modelo,tipo,RMSE,MAE,MSE,ICA_real,ICA_7
2025-03-03,68,VALDEMORO,prophet_30,predicción,27.0,27,729,41,55.0
2025-03-04,52,VALDEMORO,prophet_30,predicción,5.0,5,25,47,66.0
2025-03-05,61,VALDEMORO,prophet_30,predicción,18.0,18,324,43,59.0
2025-03-06,63,VALDEMORO,prophet_30,predicción,7.0,7,49,56,64.0
2025-03-07,58,VALDEMORO,prophet_30,predicción,1.0,1,1,57,64.0
2025-03-08,60,VALDEMORO,prophet_30,predicción,14.0,14,196,74,
2025-03-09,58,VALDEMORO,prophet_30,predicción,7.0,7,49,65,
2025-03-10,49,VALDEMORO,prophet_30,predicción,10.0,10,100,59,
2025-03-11,55,VALDEMORO,prophet_30,predicción,17.0,17,289,72,
2025-03-12,59,VALDEMORO,prophet_30,predicción,1.0,1,1,60,
2025-03-13,60,VALDEMORO,prophet_30,predicción,8.0,8,64,52,
2025-03-14,64,VALDEMORO,prophet_30,predicción,3.0,3,9,67,
2025-03-15,67,VALDEMORO,prophet_30,predicción,10.0,10,100,57,
2025-03-16,59,VALDEMORO,prophet_30,predicción,3.0,3,9,62,
2025-03-17,59,VALDEMORO,prophet_30,predicción,25.0,25,625,34,
2025-03-18,57,VALDEMORO,prophet_30,predicción,0.0,0,0,57,
2025-03-19,59,VALDEMORO,prophet_30,predicción,8.0,8,64,67,
2025-03-20,58,VALDEMORO,prophet_30,predicción,18.0,18,324,76,
2025-03-21,61,VALDEMORO,prophet_30,predicción,17.0,17,289,78,
2025-03-22,68,VALDEMORO,prophet_30,predicción,8.0,8,64,76,
2025-03-23,63,VALDEMORO,prophet_30,predicción,1.0,1,1,64,
2025-03-24,64,VALDEMORO,prophet_30,predicción,3.0,3,9,67,
2025-03-25,59,VALDEMORO,prophet_30,predicción,7.0,7,49,52,
2025-03-26,58,VALDEMORO,prophet_30,predicción,0.0,0,0,58,
2025-03-27,61,VALDEMORO,prophet_30,predicción,6.0,6,36,55,
2025-03-28,58,VALDEMORO,prophet_30,predicción,3.0,3,9,55,
2025-03-29,65,VALDEMORO,prophet_30,predicción,3.0,3,9,62,
2025-03-30,57,VALDEMORO,prophet_30,predicción,9.0,9,81,66,
2025-01-01,37,VILLA DEL PRADO,prophet_30,real,9.0,6,41,37,37.0
2025-01-02,28,VILLA DEL PRADO,prophet_30,real,9.0,7,54,28,28.0
2025-01-03,34,VILLA DEL PRADO,prophet_30,real,9.0,9,87,34,34.0
2025-01-04,42,VILLA DEL PRADO,prophet_30,real,9.0,2,5,42,42.0
2025-01-05,31,VILLA DEL PRADO,prophet_30,real,9.0,8,68,31,31.0
2025-01-06,34,VILLA DEL PRADO,prophet_30,real,9.0,4,13,34,34.0
2025-01-07,30,VILLA DEL PRADO,prophet_30,real,9.0,6,38,30,30.0
2025-01-08,33,VILLA DEL PRADO,prophet_30,real,9.0,5,26,33,33.0
2025-01-09,26,VILLA DEL PRADO,prophet_30,real,9.0,1,1,26,26.0
2025-01-10,26,VILLA DEL PRADO,prophet_30,real,9.0,8,58,26,26.0
2025-01-11,32,VILLA DEL PRADO,prophet_30,real,9.0,6,32,32,32.0
2025-01-12,35,VILLA DEL PRADO,prophet_30,real,9.0,7,44,35,35.0
2025-01-13,33,VILLA DEL PRADO,prophet_30,real,9.0,1,1,33,33.0
2025-01-14,37,VILLA DEL PRADO,prophet_30,real,9.0,1,2,37,37.0
2025-01-15,37,VILLA DEL PRADO,prophet_30,real,9.0,9,78,37,37.0
2025-01-16,32,VILLA DEL PRADO,prophet_30,real,9.0,13,165,32,32.0
2025-01-17,33,VILLA DEL PRADO,prophet_30,real,9.0,2,3,33,33.0
2025-01-18,32,VILLA DEL PRADO,prophet_30,real,9.0,10,101,32,32.0
2025-01-19,39,VILLA DEL PRADO,prophet_30,real,9.0,8,65,39,39.0
2025-01-20,26,VILLA DEL PRADO,prophet_30,real,9.0,8,67,26,26.0
2025-01-21,20,VILLA DEL PRADO,prophet_30,real,9.0,8,64,20,20.0
2025-01-22,33,VILLA DEL PRADO,prophet_30,real,9.0,4,18,33,33.0
2025-01-23,35,VILLA DEL PRADO,prophet_30,real,9.0,2,3,35,35.0
2025-01-24,33,VILLA DEL PRADO,prophet_30,real,9.0,0,0,33,33.0
2025-01-25,30,VILLA DEL PRADO,prophet_30,real,9.0,6,40,30,30.0
2025-01-26,26,VILLA DEL PRADO,prophet_30,real,9.0,5,23,26,26.0
2025-01-27,35,VILLA DEL PRADO,prophet_30,real,9.0,4,19,35,35.0
2025-01-28,34,VILLA DEL PRADO,prophet_30,real,9.0,6,39,34,34.0
2025-01-29,30,VILLA DEL PRADO,prophet_30,real,9.0,8,65,30,30.0
2025-01-30,35,VILLA DEL PRADO,prophet_30,real,9.0,3,8,35,35.0
2025-01-31,38,VILLA DEL PRADO,prophet_30,real,9.0,8,59,38,38.0
2025-02-01,34,VILLA DEL PRADO,prophet_30,real,9.0,4,18,34,34.0
2025-02-02,28,VILLA DEL PRADO,prophet_30,real,9.0,1,1,28,28.0
2025-02-03,35,VILLA DEL PRADO,prophet_30,real,9.0,6,32,35,35.0
2025-02-04,36,VILLA DEL PRADO,prophet_30,real,9.0,5,28,36,36.0
2025-02-05,38,VILLA DEL PRADO,prophet_30,real,9.0,1,1,38,38.0
2025-02-06,33,VILLA DEL PRADO,prophet_30,real,9.0,4,13,33,33.0
2025-02-07,30,VILLA DEL PRADO,prophet_30,real,9.0,6,37,30,30.0
2025-02-08,31,VILLA DEL PRADO,prophet_30,real,9.0,2,4,31,31.0
2025-02-09,30,VILLA DEL PRADO,prophet_30,real,9.0,6,33,30,30.0
2025-02-10,51,VILLA DEL PRADO,prophet_30,real,9.0,1,1,51,51.0
2025-02-11,36,VILLA DEL PRADO,prophet_30,real,9.0,5,21,36,36.0
2025-02-12,35,VILLA DEL PRADO,prophet_30,real,9.0,6,35,35,35.0
2025-02-13,33,VILLA DEL PRADO,prophet_30,real,9.0,0,0,33,33.0
2025-02-14,35,VILLA DEL PRADO,prophet_30,real,9.0,5,27,35,35.0
2025-02-15,36,VILLA DEL PRADO,prophet_30,real,9.0,1,1,36,36.0
2025-02-16,39,VILLA DEL PRADO,prophet_30,real,9.0,0,0,39,39.0
2025-02-17,36,VILLA DEL PRADO,prophet_30,real,9.0,4,16,36,36.0
2025-02-18,37,VILLA DEL PRADO,prophet_30,real,9.0,5,24,37,37.0
2025-02-19,47,VILLA DEL PRADO,prophet_30,real,9.0,9,89,47,47.0
2025-02-20,35,VILLA DEL PRADO,prophet_30,real,9.0,3,7,35,35.0
2025-02-21,39,VILLA DEL PRADO,prophet_30,real,9.0,9,83,39,39.0
2025-02-22,35,VILLA DEL PRADO,prophet_30,real,9.0,6,38,35,35.0
2025-02-23,34,VILLA DEL PRADO,prophet_30,real,9.0,3,10,34,34.0
2025-02-24,34,VILLA DEL PRADO,prophet_30,real,9.0,2,4,34,34.0
2025-02-25,37,VILLA DEL PRADO,prophet_30,real,9.0,4,16,37,37.0
2025-02-26,38,VILLA DEL PRADO,prophet_30,real,9.0,4,18,38,38.0
2025-02-27,39,VILLA DEL PRADO,prophet_30,real,9.0,4,17,39,39.0
2025-02-28,34,VILLA DEL PRADO,prophet_30,real,9.0,9,86,34,34.0
2025-03-01,47,VILLA DEL PRADO,prophet_30,predicción,20.0,20,400,67,48.0
2025-03-02,53,VILLA DEL PRADO,prophet_30,predicción,13.0,13,169,66,45.0
2025-03-03,50,VILLA DEL PRADO,prophet_30,predicción,4.0,4,16,54,44.0
2025-03-04,48,VILLA DEL PRADO,prophet_30,predicción,12.0,12,144,60,50.0
2025-03-05,43,VILLA DEL PRADO,prophet_30,predicción,12.0,12,144,55,42.0
2025-03-06,42,VILLA DEL PRADO,prophet_30,predicción,14.0,14,196,56,46.0
2025-03-07,47,VILLA DEL PRADO,prophet_30,predicción,10.0,10,100,57,46.0
2025-03-08,52,VILLA DEL PRADO,prophet_30,predicción,25.0,25,625,77,
2025-03-09,45,VILLA DEL PRADO,prophet_30,predicción,20.0,20,400,65,
2025-03-10,48,VILLA DEL PRADO,prophet_30,predicción,10.0,10,100,58,
2025-03-11,42,VILLA DEL PRADO,prophet_30,predicción,25.0,25,625,67,
2025-03-12,46,VILLA DEL PRADO,prophet_30,predicción,12.0,12,144,58,
2025-03-13,46,VILLA DEL PRADO,prophet_30,predicción,12.0,12,144,58,
2025-03-14,46,VILLA DEL PRADO,prophet_30,predicción,33.0,33,1089,79,
2025-03-15,43,VILLA DEL PRADO,prophet_30,predicción,19.0,19,361,62,
2025-03-16,43,VILLA DEL PRADO,prophet_30,predicción,17.0,17,289,60,
2025-03-17,42,VILLA DEL PRADO,prophet_30,predicción,10.0,10,100,52,
2025-03-18,43,VILLA DEL PRADO,prophet_30,predicción,16.0,16,256,59,
2025-03-19,47,VILLA DEL PRADO,prophet_30,predicción,20.0,20,400,67,
2025-03-20,50,VILLA DEL PRADO,prophet_30,predicción,35.0,35,1225,85,
2025-03-21,44,VILLA DEL PRADO,prophet_30,predicción,38.0,38,1444,82,
2025-03-22,41,VILLA DEL PRADO,prophet_30,predicción,34.0,34,1156,75,
2025-03-23,46,VILLA DEL PRADO,prophet_30,predicción,26.0,26,676,72,
2025-03-24,44,VILLA DEL PRADO,prophet_30,predicción,18.0,18,324,62,
2025-03-25,43,VILLA DEL PRADO,prophet_30,predicción,25.0,25,625,68,
2025-03-26,44,VILLA DEL PRADO,prophet_30,predicción,26.0,26,676,70,
2025-03-27,47,VILLA DEL PRADO,prophet_30,predicción,28.0,28,784,75,
2025-03-28,44,VILLA DEL PRADO,prophet_30,predicción,43.0,43,1849,87,
2025-03-29,43,VILLA DEL PRADO,prophet_30,predicción,50.0,50,2500,93,
2025-03-30,42,VILLA DEL PRADO,prophet_30,predicción,38.0,38,1444,80,
2025-01-01,188,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,39,1507,188,188.0
2025-01-02,82,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,1,1,82,82.0
2025-01-03,51,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,10,105,51,51.0
2025-01-04,69,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,9,80,69,69.0
2025-01-05,50,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,2,3,50,50.0
2025-01-06,37,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,6,31,37,37.0
2025-01-07,34,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,1,1,34,34.0
2025-01-08,30,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,9,79,30,30.0
2025-01-09,29,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,29,29,29.0
2025-01-10,29,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,7,52,29,29.0
2025-01-11,57,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,2,6,57,57.0
2025-01-12,37,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,7,52,37,37.0
2025-01-13,83,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,23,83,83.0
2025-01-14,86,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,11,112,86,86.0
2025-01-15,85,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,0,0,85,85.0
2025-01-16,84,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,8,71,84,84.0
2025-01-17,75,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,12,137,75,75.0
2025-01-18,89,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,9,73,89,89.0
2025-01-19,82,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,15,228,82,82.0
2025-01-20,45,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,4,13,45,45.0
2025-01-21,28,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,29,28,28.0
2025-01-22,36,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,27,36,36.0
2025-01-23,34,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,28,34,34.0
2025-01-24,36,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,0,0,36,36.0
2025-01-25,33,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,1,2,33,33.0
2025-01-26,30,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,7,51,30,30.0
2025-01-27,36,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,2,5,36,36.0
2025-01-28,51,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,10,93,51,51.0
2025-01-29,34,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,28,34,34.0
2025-01-30,57,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,21,57,57.0
2025-01-31,57,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,3,8,57,57.0
2025-02-01,39,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,6,36,39,39.0
2025-02-02,63,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,6,36,63,63.0
2025-02-03,77,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,4,19,77,77.0
2025-02-04,75,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,9,77,75,75.0
2025-02-05,81,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,22,81,81.0
2025-02-06,76,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,10,108,76,76.0
2025-02-07,45,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,4,17,45,45.0
2025-02-08,47,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,3,12,47,47.0
2025-02-09,93,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,2,6,93,93.0
2025-02-10,90,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,9,80,90,90.0
2025-02-11,51,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,8,66,51,51.0
2025-02-12,39,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,15,215,39,39.0
2025-02-13,47,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,5,26,47,47.0
2025-02-14,46,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,24,584,46,46.0
2025-02-15,45,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,14,196,45,45.0
2025-02-16,42,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,12,134,42,42.0
2025-02-17,63,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,3,8,63,63.0
2025-02-18,42,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,9,81,42,42.0
2025-02-19,62,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,1,1,62,62.0
2025-02-20,40,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,10,106,40,40.0
2025-02-21,42,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,14,201,42,42.0
2025-02-22,37,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,3,10,37,37.0
2025-02-23,38,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,4,13,38,38.0
2025-02-24,35,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,8,61,35,35.0
2025-02-25,33,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,10,101,33,33.0
2025-02-26,99,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,3,9,99,99.0
2025-02-27,45,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,10,94,45,45.0
2025-02-28,42,VILLAREJO DE SALVANÉS,prophet_30,real,14.0,4,15,42,42.0
2025-03-01,54,VILLAREJO DE SALVANÉS,prophet_30,predicción,13.0,13,169,67,58.0
2025-03-02,66,VILLAREJO DE SALVANÉS,prophet_30,predicción,1.0,1,1,65,58.0
2025-03-03,59,VILLAREJO DE SALVANÉS,prophet_30,predicción,14.0,14,196,73,65.0
2025-03-04,62,VILLAREJO DE SALVANÉS,prophet_30,predicción,11.0,11,121,73,64.0
2025-03-05,58,VILLAREJO DE SALVANÉS,prophet_30,predicción,12.0,12,144,70,57.0
2025-03-06,58,VILLAREJO DE SALVANÉS,prophet_30,predicción,18.0,18,324,76,64.0
2025-03-07,65,VILLAREJO DE SALVANÉS,prophet_30,predicción,7.0,7,49,72,65.0
2025-03-08,59,VILLAREJO DE SALVANÉS,prophet_30,predicción,25.0,25,625,84,
2025-03-09,60,VILLAREJO DE SALVANÉS,prophet_30,predicción,18.0,18,324,78,
2025-03-10,66,VILLAREJO DE SALVANÉS,prophet_30,predicción,10.0,10,100,76,
2025-03-11,54,VILLAREJO DE SALVANÉS,prophet_30,predicción,29.0,29,841,83,
2025-03-12,55,VILLAREJO DE SALVANÉS,prophet_30,predicción,9.0,9,81,64,
2025-03-13,63,VILLAREJO DE SALVANÉS,prophet_30,predicción,2.0,2,4,61,
2025-03-14,67,VILLAREJO DE SALVANÉS,prophet_30,predicción,8.0,8,64,75,
2025-03-15,66,VILLAREJO DE SALVANÉS,prophet_30,predicción,9.0,9,81,75,
2025-03-16,64,VILLAREJO DE SALVANÉS,prophet_30,predicción,8.0,8,64,72,
2025-03-17,64,VILLAREJO DE SALVANÉS,prophet_30,predicción,0.0,0,0,64,
2025-03-18,55,VILLAREJO DE SALVANÉS,prophet_30,predicción,18.0,18,324,73,
2025-03-19,62,VILLAREJO DE SALVANÉS,prophet_30,predicción,20.0,20,400,82,
2025-03-20,62,VILLAREJO DE SALVANÉS,prophet_30,predicción,27.0,27,729,89,
2025-03-21,59,VILLAREJO DE SALVANÉS,prophet_30,predicción,28.0,28,784,87,
2025-03-22,60,VILLAREJO DE SALVANÉS,prophet_30,predicción,24.0,24,576,84,
2025-03-23,68,VILLAREJO DE SALVANÉS,prophet_30,predicción,6.0,6,36,74,
2025-03-24,63,VILLAREJO DE SALVANÉS,prophet_30,predicción,5.0,5,25,68,
2025-03-25,62,VILLAREJO DE SALVANÉS,prophet_30,predicción,1.0,1,1,63,
2025-03-26,57,VILLAREJO DE SALVANÉS,prophet_30,predicción,23.0,23,529,80,
2025-03-27,57,VILLAREJO DE SALVANÉS,prophet_30,predicción,2.0,2,4,59,
2025-03-28,62,VILLAREJO DE SALVANÉS,prophet_30,predicción,7.0,7,49,69,
2025-03-29,54,VILLAREJO DE SALVANÉS,prophet_30,predicción,26.0,26,676,80,
2025-03-30,59,VILLAREJO DE SALVANÉS,prophet_30,predicción,23.0,23,529,82,
